epoch,step,key,occurrence,reward,response_length
0,101,math_dapo|0357943f-576f-4879-b205-4efd3d93b435,0,-1.0,997.0
0,101,math_dapo|6fe907a5-520c-40fe-b969-b1193a1bf85f,0,-1.0,544.0
0,101,math_dapo|9af74819-3561-49ac-b0aa-cee1fde3982f,0,-1.0,932.0
0,101,math_dapo|9af74819-3561-49ac-b0aa-cee1fde3982f,1,-1.0,33.0
0,101,math_dapo|d1b75219-919f-43e3-9d0a-dc7703bd8e3d,0,-1.0,1505.0
0,101,math_dapo|337fa3a0-dbc0-40f4-b236-c20c7b920fa6,0,-1.0,322.0
0,101,math_dapo|337fa3a0-dbc0-40f4-b236-c20c7b920fa6,1,-1.0,837.0
0,101,math_dapo|79989b8e-fb94-4aa1-8865-4cf281374baf,0,-1.0,881.0
0,101,math_dapo|ea2a484b-948d-48ed-92cd-797ec0a2eba0,0,-1.0,429.0
0,101,math_dapo|c3343603-7287-40b5-96c0-6d209e70ae4c,0,-1.0,785.0
0,101,math_dapo|719ad1fa-8663-4efe-8e3d-a9761d3c3564,0,-1.0,154.0
0,101,math_dapo|719ad1fa-8663-4efe-8e3d-a9761d3c3564,1,-1.0,253.0
0,101,math_dapo|6a70734f-31b1-400f-a244-197d6f1f96af,0,-1.0,326.0
0,101,math_dapo|fb5d38d4-89fb-4d2b-8efc-0c4601c2ebd0,0,-1.0,538.0
0,101,math_dapo|9143204b-119a-4d57-b138-575c628ccf61,0,-1.0,10.0
0,101,math_dapo|5bef439c-bf85-40d3-b743-f6c68fd06f66,0,-1.0,1775.0
0,101,math_dapo|5bef439c-bf85-40d3-b743-f6c68fd06f66,1,-1.0,3857.0
0,101,math_dapo|ee1babb4-a7d5-41c9-a0ba-396ac3aef40d,0,-1.0,1451.0
0,101,math_dapo|49a2acd7-58ce-450c-8db5-79c75e4f3a51,0,-1.0,96.0
0,101,math_dapo|f1c78a80-2c38-4e01-ac24-4e10c806e147,0,-1.0,479.0
0,101,math_dapo|e29e437c-f33f-4392-84f5-59a88b0ae672,0,-1.0,1195.0
0,101,math_dapo|5543ff8c-9d5d-4503-9aff-41bc9051aced,0,-1.0,1438.0
0,101,math_dapo|9625e2eb-875e-41ee-b7f5-c060870b46e9,0,-1.0,1121.0
0,101,math_dapo|9625e2eb-875e-41ee-b7f5-c060870b46e9,1,-1.0,1288.0
0,101,math_dapo|9625e2eb-875e-41ee-b7f5-c060870b46e9,2,-1.0,1037.0
0,101,math_dapo|9625e2eb-875e-41ee-b7f5-c060870b46e9,3,-1.0,1147.0
0,101,math_dapo|e55f6fe9-c8c9-46f0-8194-56e578beeb84,0,-1.0,736.0
0,101,math_dapo|e55f6fe9-c8c9-46f0-8194-56e578beeb84,1,-1.0,620.0
0,101,math_dapo|9baa60eb-9ede-455b-925e-7181656cdd4b,0,-1.0,125.0
0,101,math_dapo|6d4189f4-fafe-4c97-a24f-898726a1f4d1,0,-1.0,62.0
0,101,math_dapo|662c1d31-49ca-4bde-b1e9-57b030536b95,0,1.0,824.0
0,101,math_dapo|8412cfd4-2217-4568-9972-2ed4153a0175,0,-1.0,711.0
0,101,math_dapo|786333d4-7f88-4bfe-8252-ea3d3367881d,0,-1.0,854.0
0,101,math_dapo|786333d4-7f88-4bfe-8252-ea3d3367881d,1,-1.0,665.0
0,101,math_dapo|3bf92c9a-b619-48dd-8658-7a4fbd8367e1,0,-1.0,743.0
0,101,math_dapo|c5c57c14-fb48-4199-8759-b57397049f47,0,-1.0,949.0
0,101,math_dapo|c5c57c14-fb48-4199-8759-b57397049f47,1,-1.0,120.0
0,101,math_dapo|875571f9-38ca-4860-8e69-c5cdcf0654ba,0,-1.0,826.0
0,101,math_dapo|639807d8-666f-463e-9ef6-cbd55918e5c2,0,-1.0,352.0
0,101,math_dapo|78da60e7-8295-4ade-b452-db8b0283bd30,0,-1.0,713.0
0,101,math_dapo|78da60e7-8295-4ade-b452-db8b0283bd30,1,-1.0,693.0
0,101,math_dapo|dc666d5e-c4e2-4ede-a0c9-16f558743654,0,-1.0,592.0
0,101,math_dapo|62d8ed64-8788-456b-98cc-e99b34e24032,0,-1.0,1222.0
0,101,math_dapo|35f34bb2-936a-4967-b858-d85a727fc298,0,-1.0,3.0
0,101,math_dapo|9b4d1868-5416-48dc-9eee-51842e92f230,0,-1.0,561.0
0,101,math_dapo|a5fd9f36-8422-46f5-b0f7-3fc9b31f4587,0,-1.0,275.0
0,101,math_dapo|0e8bb0b7-4485-47f7-8235-9c9ad875ab3b,0,-1.0,634.0
0,101,math_dapo|83892028-e416-402b-b686-71cdf03b0b54,0,-1.0,529.0
0,101,math_dapo|8ad0d9e3-636c-4323-8abe-abbae2cb3865,0,-1.0,356.0
0,101,math_dapo|8ad0d9e3-636c-4323-8abe-abbae2cb3865,1,-1.0,394.0
0,101,math_dapo|7d480328-c00f-4a35-bd4a-84c4a1ec286a,0,-1.0,153.0
0,101,math_dapo|841ccee4-e169-4a20-bf42-7eb113dd307c,0,-1.0,180.0
0,101,math_dapo|63372486-1fd9-4240-a367-309491a5b480,0,-1.0,1373.0
0,101,math_dapo|64248a4e-2a8e-4501-a5a7-1c1a8881bad5,0,-1.0,440.0
0,101,math_dapo|64248a4e-2a8e-4501-a5a7-1c1a8881bad5,1,-1.0,637.0
0,101,math_dapo|9e6fb97d-e0ad-433f-825c-ccb612a80b45,0,-1.0,1375.0
0,101,math_dapo|61ac4b4c-827d-4c04-83e3-d8ff4df591f5,0,-1.0,1420.0
0,101,math_dapo|61ac4b4c-827d-4c04-83e3-d8ff4df591f5,1,-1.0,1579.0
0,101,math_dapo|97899872-bf60-48be-9c4a-ec2ce6b4c801,0,-1.0,1328.0
0,101,math_dapo|f0d08b8d-a773-4286-ba42-495b067b4bef,0,-1.0,1433.0
0,101,math_dapo|2dd39737-264f-41c4-b751-70317f3b8d5d,0,-1.0,480.0
0,101,math_dapo|bb0fd2da-b606-45aa-a791-07873c4344d9,0,-1.0,590.0
0,101,math_dapo|4d780b6d-a8d3-4d01-87d3-c966d028618b,0,-1.0,40.0
0,101,math_dapo|b5448771-576c-40cc-b6d4-957154c52e6c,0,-1.0,815.0
0,101,math_dapo|1cd065d0-6851-4238-bb4e-3f837f739edf,0,-1.0,907.0
0,101,math_dapo|af3355b9-a8b7-4bde-99c7-da3ff7a69178,0,-1.0,1036.0
0,101,math_dapo|66c94f39-ab2e-4ec5-aa4a-5d3a43fed0f8,0,-1.0,920.0
0,101,math_dapo|84802a4d-ac43-49e0-a14b-0eb5a598cea3,0,-1.0,1823.0
0,101,math_dapo|7deca682-fbcd-44a4-9540-79f544874439,0,-1.0,2376.0
0,101,math_dapo|746deb30-2dab-480d-ba0c-1eef26377d6f,0,-1.0,3365.0
0,101,math_dapo|3286a45f-7487-46d7-a931-2cbea77bcebd,0,-1.0,588.0
0,101,math_dapo|3286a45f-7487-46d7-a931-2cbea77bcebd,1,-1.0,559.0
0,101,math_dapo|aad31baa-7596-4450-8fff-c473cb2b97fe,0,-1.0,1706.0
0,101,math_dapo|aad31baa-7596-4450-8fff-c473cb2b97fe,1,-1.0,1375.0
0,101,math_dapo|aad31baa-7596-4450-8fff-c473cb2b97fe,2,-1.0,690.0
0,101,math_dapo|fcbfb608-8625-409e-9bd7-8d1d54228a91,0,-1.0,594.0
0,101,math_dapo|fcbfb608-8625-409e-9bd7-8d1d54228a91,1,-1.0,291.0
0,101,math_dapo|2a2b1d63-c081-4f64-9312-8e49dd28a51f,0,-1.0,1961.0
0,101,math_dapo|84b1a2a5-7f30-46ea-9e2d-9b7858ddfe5e,0,-1.0,13.0
0,101,math_dapo|84b1a2a5-7f30-46ea-9e2d-9b7858ddfe5e,1,-1.0,606.0
0,101,math_dapo|84b1a2a5-7f30-46ea-9e2d-9b7858ddfe5e,2,-1.0,441.0
0,101,math_dapo|f9ea83ad-231e-4fac-8b47-1aef6ff629f6,0,-1.0,446.0
0,101,math_dapo|df2a4923-e498-4c15-af1a-8b977cc17cae,0,-1.0,1257.0
0,101,math_dapo|034ff1bc-052c-4c7b-9836-33ae8b1db57c,0,-1.0,1941.0
0,101,math_dapo|665f98cd-7c51-4534-8744-83562804f166,0,-1.0,684.0
0,101,math_dapo|44425795-dc91-4680-b1d6-894d76fb3287,0,-1.0,45.0
0,101,math_dapo|44425795-dc91-4680-b1d6-894d76fb3287,1,-1.0,581.0
0,101,math_dapo|0e3a0e5d-3866-45e1-b1c9-539eb720fd7b,0,-1.0,521.0
0,101,math_dapo|0e3a0e5d-3866-45e1-b1c9-539eb720fd7b,1,-1.0,975.0
0,101,math_dapo|176ba670-6e86-41ad-83b4-bc7baf39ad90,0,-1.0,844.0
0,101,math_dapo|7f1c8827-2e5d-429d-829b-f204331df3e9,0,-1.0,289.0
0,101,math_dapo|7f1c8827-2e5d-429d-829b-f204331df3e9,1,-1.0,437.0
0,101,math_dapo|7f1c8827-2e5d-429d-829b-f204331df3e9,2,-1.0,561.0
0,101,math_dapo|634d63df-d6d4-49bd-a3be-e45b04285847,0,-1.0,539.0
0,101,math_dapo|4cb66c62-3689-46a2-bbaf-9ffe41a01451,0,-1.0,609.0
0,101,math_dapo|466cda06-f5ce-43a7-9dd5-52f73f18d2e7,0,-1.0,691.0
0,101,math_dapo|23be0ede-05dd-4d70-9da4-626375fa23a8,1,-1.0,167.0
0,101,math_dapo|69237d9e-7cc4-4d9c-b3df-e50bca15b328,0,-1.0,1062.0
0,101,math_dapo|01614808-71a8-43d2-909e-f53fa3e79efe,2,-1.0,853.0
0,101,math_dapo|01614808-71a8-43d2-909e-f53fa3e79efe,3,-1.0,172.0
0,101,math_dapo|f6b01ca5-7e57-45c4-bfa4-cde90096502f,1,-1.0,530.0
0,101,math_dapo|b89cf25f-956d-47d6-8ba2-1231c2af81c7,2,-1.0,233.0
0,101,math_dapo|d0c007f4-ef61-4a14-8661-a2f3b07ba138,0,-1.0,1913.0
0,101,math_dapo|9e6a93ee-c11e-4b15-abf8-a094c16804ec,0,-1.0,535.0
0,101,math_dapo|03c5af35-7eb3-4515-8924-65c33adcfcce,0,-1.0,895.0
0,101,math_dapo|03c5af35-7eb3-4515-8924-65c33adcfcce,1,-1.0,893.0
0,101,math_dapo|0abe8cb6-eeb4-42d1-9fb5-fd910e587cf3,0,-1.0,1262.0
0,101,math_dapo|31254b11-4ecf-465f-9789-8b41cdc4cf7e,0,-1.0,553.0
0,101,math_dapo|66ee41b9-929e-4aee-a68e-466a039d7ed1,2,-1.0,3273.0
0,101,math_dapo|735f5e8f-3fbc-4c5c-8311-7ebb9d19cdb4,0,-1.0,363.0
0,101,math_dapo|f35a28d8-dac6-47e2-a150-252615a61cb0,1,-1.0,1288.0
0,101,math_dapo|12f0d165-6433-4180-97b3-a36a79d51f04,2,-1.0,457.0
0,101,math_dapo|bc090560-b75a-423a-bff6-7617b496539c,1,-1.0,933.0
0,101,math_dapo|bc090560-b75a-423a-bff6-7617b496539c,2,-1.0,466.0
0,101,math_dapo|584c68e4-bf80-4c3b-a3ff-b233a2f70706,0,-1.0,391.0
0,101,math_dapo|584c68e4-bf80-4c3b-a3ff-b233a2f70706,1,-1.0,682.0
0,101,math_dapo|be437dee-6820-4af0-866a-4fa136709b88,0,-1.0,662.0
0,101,math_dapo|bbe3c296-6855-41b6-85d9-273834e85ee4,0,-1.0,576.0
0,101,math_dapo|bbe3c296-6855-41b6-85d9-273834e85ee4,1,-1.0,804.0
0,101,math_dapo|de2e8f5b-ec62-4229-8880-395cb4bc476a,1,-1.0,750.0
0,101,math_dapo|47113738-4cf8-4956-b017-f25bba54e57b,1,-1.0,818.0
0,101,math_dapo|d7431e70-291c-4645-a6dc-b30666a97880,2,-1.0,859.0
0,101,math_dapo|02a00afd-e1e4-4557-b683-d70a9b1f7725,0,-1.0,752.0
